"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.000698472858199539,0.00240802825905901,Inf,0.290060075321741,0.954681279101348,"mr_y_smri__thk__dst__gsca"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.000351276475158771,0.00457969593245744,Inf,-0.0767030126758388,0.996761633140625,"mr_y_smri__thk__dst__gsca"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00104974933335831,0.004693126366517,Inf,-0.223678045587633,0.972795785807052,"mr_y_smri__thk__dst__gsca"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0158281024624059,0.00257903061342475,Inf,6.13722938379061,0.00000000251847620535983,"mr_y_smri__thk__dst__gscma"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0258318292509046,0.00495572994721312,Inf,5.21251753547049,0.000000557802731337986,"mr_y_smri__thk__dst__gscma"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0100037267884987,0.00508075118423201,Inf,1.96894640689059,0.119945600701275,"mr_y_smri__thk__dst__gscma"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00160931844339241,0.00257588660408286,Inf,0.624762922731766,0.806523019543834,"mr_y_smri__thk__dst__gscma"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00163177487079592,0.00489883555054985,Inf,0.333094437230653,0.940675855198024,"mr_y_smri__thk__dst__gscma"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.0000224564274035023,0.00502015782311052,Inf,0.00447325127909786,0.9999889679828,"mr_y_smri__thk__dst__gscma"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0218122945383895,0.00213790927243293,Inf,10.2026287175261,0.0000000000000266453525910038,"mr_y_smri__thk__dst__gscmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0255762787785319,0.00410696458926244,Inf,6.22753817878061,0.00000000142114497947432,"mr_y_smri__thk__dst__gscmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00376398424014237,0.00421045210298849,Inf,0.89396201359725,0.64412161879883,"mr_y_smri__thk__dst__gscmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.0000258603585084334,0.00213471717050075,Inf,-0.0121141848980243,0.99991909386649,"mr_y_smri__thk__dst__gscmp"
