"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","ses-06A",0.0288306886902025,0.00604933485327569,Inf,4.76592706297136,0.0000056149242371184,"mr_y_smri__thk__dst__gcpd"
"co_longi1 - co_longi2","ses-06A",0.00394034739786342,0.00598133058265092,Inf,0.658774388643983,0.787375915239854,"mr_y_smri__thk__dst__gcpd"
"co_longi0 - co_longi1","ses-02A",0.0566892345202679,0.00504183247049458,Inf,11.2437759191763,0.00000000000000532907051820075,"mr_y_smri__thk__dst__gcpv"
"co_longi0 - co_longi2","ses-02A",0.0610882114341772,0.00950344466538387,Inf,6.42800727368781,0.000000000387827436831856,"mr_y_smri__thk__dst__gcpv"
"co_longi1 - co_longi2","ses-02A",0.00439897691390924,0.00962170093552759,Inf,0.45719327002425,0.891195797421537,"mr_y_smri__thk__dst__gcpv"
"co_longi0 - co_longi1","ses-04A",0.0864516378150348,0.00556537370304157,Inf,15.5338423667377,0,"mr_y_smri__thk__dst__gcpv"
"co_longi0 - co_longi2","ses-04A",0.0910851568117578,0.0101985630483912,Inf,8.9311755371387,0.0000000000000208721928629529,"mr_y_smri__thk__dst__gcpv"
"co_longi1 - co_longi2","ses-04A",0.00463351899672294,0.0102324511802012,Inf,0.452825907998304,0.893149013816046,"mr_y_smri__thk__dst__gcpv"
"co_longi0 - co_longi1","ses-06A",0.0938027287469592,0.00554273184015551,Inf,16.9235552886368,0,"mr_y_smri__thk__dst__gcpv"
"co_longi0 - co_longi2","ses-06A",0.0897710760786565,0.00969548231287055,Inf,9.25906243565494,0.0000000000000323074900165921,"mr_y_smri__thk__dst__gcpv"
