"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","ses-04A",48.8076429264435,5.58164607754192,Inf,8.744309877121,0.000000000000031863400806742,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi2","ses-04A",38.7660609280629,10.1396304122678,Inf,3.8232222824572,0.000759714388512855,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi3","ses-04A",68.6872314234967,12.7333660156183,Inf,5.39427134500393,0.000000411695349145091,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi2","ses-04A",-10.0415819983806,10.2260257438501,Inf,-0.98196330127758,0.759757958974755,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi3","ses-04A",19.8795884970532,12.7158692422338,Inf,1.56336842714821,0.399729006596708,"mr_y_smri__vol__dst__sipj"
"co_longi2 - co_longi3","ses-04A",29.9211704954338,15.2957258776576,Inf,1.95617852560626,0.204822987172933,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi1","ses-06A",35.1728535968549,5.44573573312511,Inf,6.45878818226651,0.000000000633116559178859,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi2","ses-06A",33.2548173743697,9.34927773119365,Inf,3.55693972630802,0.00212472282019749,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi3","ses-06A",45.8766669346766,11.698993382826,Inf,3.92142002593343,0.000510448284802512,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi2","ses-06A",-1.91803622248521,9.2983168923047,Inf,-0.206277786044546,0.996897265237861,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi3","ses-06A",10.7038133378217,11.532985940876,Inf,0.928104256147972,0.789778490959694,"mr_y_smri__vol__dst__sipj"
"co_longi2 - co_longi3","ses-06A",12.6218495603069,13.8546941548159,Inf,0.911016109000106,0.798982020902689,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi1","ses-02A",202.599623651831,17.792288910335,Inf,11.3869342316124,0,"mr_y_smri__vol__dst__sipt"
"co_longi0 - co_longi2","ses-02A",159.85997779798,33.1496184110886,Inf,4.82237761580104,0.00000844490802065501,"mr_y_smri__vol__dst__sipt"
"co_longi0 - co_longi3","ses-02A",302.656647000651,41.8974435469414,Inf,7.22374974171295,0.00000000000306255021342849,"mr_y_smri__vol__dst__sipt"
"co_longi1 - co_longi2","ses-02A",-42.7396458538517,33.648810118461,Inf,-1.27016811897319,0.582002106697972,"mr_y_smri__vol__dst__sipt"
"co_longi1 - co_longi3","ses-02A",100.05702334882,42.1042145636407,Inf,2.37641348700575,0.0816331177592383,"mr_y_smri__vol__dst__sipt"
"co_longi2 - co_longi3","ses-02A",142.796669202671,50.6198739567434,Inf,2.82096058407211,0.0247201287728729,"mr_y_smri__vol__dst__sipt"
"co_longi0 - co_longi1","ses-04A",195.63862381178,19.6201181803023,Inf,9.97132749221626,0.0000000000000329736238313671,"mr_y_smri__vol__dst__sipt"
"co_longi0 - co_longi2","ses-04A",198.650238075964,35.6132088154175,Inf,5.57799324137186,0.000000145710454035886,"mr_y_smri__vol__dst__sipt"
"co_longi0 - co_longi3","ses-04A",292.409153982335,44.7071278468391,Inf,6.54054885798283,0.000000000367704089399012,"mr_y_smri__vol__dst__sipt"
"co_longi1 - co_longi2","ses-04A",3.01161426418385,35.8823658285213,Inf,0.0839302034480136,0.999788206266917,"mr_y_smri__vol__dst__sipt"
