"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.000186158907049762,0.00282686329794732,Inf,0.0658535229435883,0.999897591483493,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00333535483881045,0.00531312620782401,Inf,0.627757502522501,0.923171939825552,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.000818219827336897,0.00669549610788446,Inf,0.122204510935848,0.999348167195538,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00314919593176069,0.00544760312345912,Inf,0.578088355629147,0.938681026254813,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",0.000632060920287135,0.00679894327814842,Inf,0.0929645820577087,0.999712359037804,"mr_y_smri__thk__dst__gos"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00251713501147355,0.00815301458587512,Inf,-0.308736723694131,0.989799861381533,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0156432395591683,0.00258094352974485,Inf,6.06105456352806,0.00000000810834421827167,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0153928990150189,0.0049015655498463,Inf,3.14040460307658,0.00915042931792887,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.02986620214043,0.00621521348357854,Inf,4.8053380980944,0.00000919476877880854,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.000250340544149362,0.00502840550169937,Inf,-0.0497852736945654,0.999955720341546,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0142229625812617,0.00631191654157374,Inf,2.25335086222726,0.109189098322172,"mr_y_smri__thk__dst__gotlf"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.0144733031254111,0.00756332585194616,Inf,1.91361623295483,0.222213110619887,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0129711985866865,0.0025738641450975,Inf,5.03958167776379,0.00000278449503043898,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00813076124793382,0.00483996129388706,Inf,1.67992278330884,0.334294493463967,"mr_y_smri__thk__dst__gotlf"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00500422656596666,0.00609734653198632,Inf,0.820722020589578,0.84470071163661,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00484043733875268,0.00496276745314331,Inf,-0.975350423821864,0.763521954922743,"mr_y_smri__thk__dst__gotlf"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00796697202071984,0.00619223859710538,Inf,-1.2866061111476,0.571472872579663,"mr_y_smri__thk__dst__gotlf"
