"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",34.2887263285744,67.2351480359832,Inf,0.509982164540244,0.956742949163742,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-57.0294546914626,22.8980575128498,Inf,-2.49058046340652,0.0613621582120341,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-42.551265881244,42.9873876457434,Inf,-0.989854657647647,0.755239393156827,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-120.827195070702,54.2073751730842,Inf,-2.22898073712112,0.115421168765248,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",14.4781888102185,44.0676417055532,Inf,0.328544670190374,0.987765520809509,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-63.7977403792397,55.028888760149,Inf,-1.15934996720197,0.652557259372792,"mr_y_smri__vol__dsk__mtmp"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-78.2759291894583,65.9739147993874,Inf,-1.18646785517395,0.635421347585952,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",9.19106901617664,10.5675203354695,Inf,0.86974699119595,0.82051010688809,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",31.5113185071806,20.0865695850698,Inf,1.56877551309721,0.396574127390147,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",30.741272101419,25.4664357389121,Inf,1.20712896051044,0.622292541285057,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",22.320249491004,20.6086614658918,Inf,1.08305187738393,0.69992144083628,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",21.5502030852424,25.8651288041742,Inf,0.833175943116301,0.838704745410978,"mr_y_smri__vol__dsk__pactr"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-0.770046405761603,30.9969856285408,Inf,-0.0248426222791346,0.999994494497207,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-42.8843060272938,10.5475133145726,Inf,-4.06582146410229,0.00027941675276566,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-22.6364808691803,19.8408898218245,Inf,-1.14090048745095,0.664138334707072,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-59.7066298185614,24.9894373647791,Inf,-2.38927467421551,0.0791090597334054,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",20.2478251581136,20.3451348718925,Inf,0.99521705241122,0.752152569148131,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-16.8223237912675,25.38029322443,Inf,-0.662810458591356,0.911040564681016,"mr_y_smri__vol__dsk__pactr"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-37.0701489493811,30.4408314604719,Inf,-1.21777714900848,0.615506914541719,"mr_y_smri__vol__dsk__pactr"
