"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2","ses-02A",-5.94847237498058,6.96961510190356,Inf,-0.853486496457447,0.828706131548788,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi1 - co_longi3","ses-02A",-7.82987765245222,8.68375930737788,Inf,-0.901669124546072,0.803946211224837,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi2 - co_longi3","ses-02A",-1.88140527747163,10.4556406190479,Inf,-0.179941655037771,0.997932555127396,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi1","ses-04A",22.8954850584984,3.79857252785697,Inf,6.02739184011719,0.00000000999021076975026,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi2","ses-04A",19.6037451275182,7.0463958913045,Inf,2.78209533354631,0.0276853401685011,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi3","ses-04A",28.7709102338727,8.83964574007254,Inf,3.2547582878176,0.00624160091866033,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi1 - co_longi2","ses-04A",-3.29173993098028,7.13654737577727,Inf,-0.461251044469073,0.967433936247147,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi1 - co_longi3","ses-04A",5.87542517537424,8.87281686149804,Inf,0.662182626677393,0.911266421783486,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi2 - co_longi3","ses-04A",9.16716510635452,10.6854932118402,Inf,0.857907531698837,0.826494310947388,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi1","ses-06A",30.299391936869,3.81859827982378,Inf,7.93468956841077,0.0000000000000682787160144471,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi2","ses-06A",26.0317941709659,6.91607005780932,Inf,3.76395755875434,0.00096117937587592,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi3","ses-06A",36.0649237093465,8.6701702134406,Inf,4.15965578777661,0.000186759253319346,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi1 - co_longi2","ses-06A",-4.26759776590311,6.96089484607744,Inf,-0.613081774724403,0.927960102520919,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi1 - co_longi3","ses-06A",5.76553177247751,8.64781625754856,Inf,0.666703778245156,0.909633030297147,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi2 - co_longi3","ses-06A",10.0331295383806,10.4137396205515,Inf,0.96345116201871,0.770241772754464,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi1","ses-02A",4.28710838181591,3.26388458168208,Inf,1.31349876949586,0.554258348247544,"mr_y_smri__vol__aseg__ccc_sum"
"co_longi0 - co_longi2","ses-02A",0.843003062681755,6.17197264429342,Inf,0.136585677102959,0.999091165755484,"mr_y_smri__vol__aseg__ccc_sum"
